t,x_actual,y_actual,x_pred,y_pred,alpha,error
67388.43732389466,1079.5356207774405,464.29859777743656,1079.535652713779,464.2986117470344,0.9996334312820714,3.485798873469801e-05
67422.1483980937,1080.4678853383134,468.5219716939928,1080.467915838821,468.5219847046308,0.9996334312820714,3.3159578791293036e-05
67455.85947229275,1077.3542868231086,470.8352040974994,1077.3543169354357,470.8352170532737,0.9996334312820714,3.278115814564109e-05
67489.5705464918,1078.5426456134578,477.6378561271616,1078.5426758412823,477.63786916121023,0.9996334312820714,3.2918198553029784e-05
67523.28162069085,1081.7461524222792,481.2599421329065,1081.7461831699736,481.2599556862583,0.9996334312820714,3.360229241799342e-05
67556.9926948899,1137.121621076492,503.1017524645424,1137.1216509776195,503.1017658482809,0.9996334312820714,3.275976019568517e-05
67590.70376908894,1152.6625068123094,503.3572350222733,1152.6625395241051,503.3572496879833,0.9996334312820714,3.584891391389507e-05
67624.41484328799,1095.671497780285,485.811007015544,1095.6715294405562,485.8110206501075,0.9996334312820714,3.447135171365375e-05
67658.12591748704,1048.3109522505451,470.10419553996405,1048.3109807743206,470.1042080548368,0.9996334312820714,3.114847997776568e-05
67691.83699168608,1042.591600862697,458.655331736481,1042.591630662302,458.6553453499427,0.9996334312820714,3.2761910610323305e-05
67725.54806588513,1044.3411978724644,445.9326013202823,1044.3412306140126,445.93261614815776,0.9996334312820714,3.594266089453318e-05
67759.25914008418,1039.3930639666662,449.6891128307031,1039.3930963408425,449.6891264750803,0.9996334312820714,3.513198426179465e-05
67792.97021428322,1019.0982983984078,465.7695356364487,1019.0983295308084,465.7695483765777,0.9996334312820714,3.3638330152355736e-05
67826.68128848227,999.6939125819018,468.9047004946888,999.6939439924984,468.90471448606024,0.9996334312820714,3.438581173686038e-05
67860.39236268132,1004.821493530936,445.55069948288616,1004.821527689508,445.55071638625975,0.9996334312820714,3.811209888300972e-05
67894.10343688037,989.2960203345312,430.4121539673886,989.2960584189476,430.4121711644409,0.9996334312820714,4.1787095834971806e-05
