t_sec,x,y,dt,dx,dy,disp,speed,accel,direction,roi,roi_change,dwell_time,fix_flag,fix_dur,sacc_amp,speed_mean,speed_std,accel_mean,disp_mean,Dax_fc,Day_fc,alpha_fc,participant,cluster,x_next,y_next,t_next,dt_next
151.488,997.9454115960089,522.5644397685656,0.03200000000001069,-2.416764359513195,-0.5725867121911961,2.4836677540265217,77.61461731330289,-4375.418377984617,-2.908959252328229,29,0,0.2560000000000002,1,0.03200000000001069,0.0,322.70228002680204,283.0517291357162,-206.4950199183732,10.326472960858446,-15400.1673967283,-8048.1359354326805,0.8,CLUSTER_0_MEAN,0,992.0532241171146,526.7675116010346,151.52,0.03200000000001069
151.52,992.0532241171146,526.7675116010346,0.03200000000001069,-5.892187478894243,4.203071832468936,7.237657501936098,226.17679693542752,4642.568113189845,2.521976545965349,29,0,0.2880000000000109,0,0.0,7.237657501936098,333.2795858061067,276.55383393293283,330.5408056016825,10.66494674579665,-15362.38749244063,-8041.47400673595,0.8,CLUSTER_0_MEAN,0,964.1742465925812,521.2113700989041,151.552,0.031999999999982265
151.552,964.1742465925812,521.2113700989041,0.031999999999982265,-27.87897752453341,-5.556141502130458,28.42724214912758,888.3513171607292,20692.953757052146,-2.94487504683496,28,1,0.031999999999982265,0,0.0,28.42724214912758,355.15692244749334,312.43845005750484,683.6667700434642,11.36502151831873,-15283.681022770616,-8094.01172033385,0.8,CLUSTER_0_MEAN,0,960.9282232275172,513.0757369645193,151.584,0.03200000000001069
151.584,960.9282232275172,513.0757369645193,0.03200000000001069,-3.2460233650640475,-8.135633134384875,8.759291876849566,273.7278711514575,-19206.982687783326,-1.9504303433450414,28,0,0.06399999999999295,0,0.0,8.759291876849566,286.6873345763164,229.58393439032383,-2139.6746209732037,9.173994706440336,-14924.839395975105,-8029.705150508413,0.8,CLUSTER_0_MEAN,0,961.039490163289,512.4838682416788,151.616,0.03200000000001069
151.616,961.039490163289,512.4838682416788,0.03200000000001069,0.11126693577182323,-0.5918687228404451,0.6022365947639106,18.81989358636592,-7965.874298906452,-1.3849725561092152,28,0,0.09600000000000364,1,0.03200000000001069,0.0,245.51698653057693,237.69570427615048,-1286.573376427102,7.856543568977456,-14845.95074339641,-7922.605898034959,0.8,CLUSTER_0_MEAN,0,950.1068010755048,518.8254767054124,151.648,0.031999999999982265
151.648,950.1068010755048,518.8254767054124,0.031999999999982265,-10.932689087784183,6.341608463733564,12.638816740401474,394.96302313776494,11754.472798487734,2.615964455088314,28,0,0.1279999999999859,0,0.0,12.638816740401474,266.01389312777565,241.18764243017327,640.5283311651149,8.51244458008691,-14827.953737015438,-7903.468258233305,0.8,CLUSTER_0_MEAN,0,951.4881884130032,513.2382764149869,151.68,0.03200000000001069
151.68,951.4881884130032,513.2382764149869,0.03200000000001069,1.3813873374983814,-5.587200290425471,5.755435523184266,179.85736009944824,-6722.0519699451515,-1.3284156540602499,28,0,0.1599999999999966,0,0.0,5.755435523184266,263.5047188866328,242.0225861190731,-78.4116950328159,8.432151004370315,-14680.88404901691,-7977.580787443357,0.8,CLUSTER_0_MEAN,0,948.6830153473992,505.1397549658014,151.712,0.031999999999982265
151.712,948.6830153473992,505.1397549658014,0.031999999999982265,-2.805173065603981,-8.098521449185512,8.570591904349888,267.83099701108245,2749.1761534900925,-1.9042433633481564,28,0,0.19199999999997885,0,0.0,8.570591904349888,273.22005735476347,239.82223895605722,303.6043271321913,8.743041835350324,-14678.468595755297,-7912.346384953077,0.8,CLUSTER_0_MEAN,0,946.3571171821764,509.83304311655826,151.744,0.03200000000001069
151.744,946.3571171821764,509.83304311655826,0.03200000000001069,-2.3258981652228385,4.693288150756871,5.238010685462737,163.68783392065586,-3254.4738465747437,2.0309014182121947,28,0,0.22399999999998954,0,0.0,5.238010685462737,270.86577157250923,240.87342619857438,-73.5714306922126,8.66770469031816,-14635.359558336366,-7804.916016445907,0.8,CLUSTER_0_MEAN,0,953.372265671602,504.2532620609687,151.776,0.03200000000001069
151.776,953.372265671602,504.2532620609687,0.03200000000001069,7.0151484894256555,-5.579781055589535,8.96360780919195,280.1127440371549,3638.278441139381,-0.671923821783909,28,0,0.2560000000000002,0,0.0,8.96360780919195,277.11424543533894,240.148305922098,195.2648082164896,8.8676558539294,-14597.271230479413,-7851.453201264854,0.8,CLUSTER_0_MEAN,0,968.8078033229864,512.6263787223315,151.808,0.031999999999982265
151.808,968.8078033229864,512.6263787223315,0.031999999999982265,15.43553765138438,8.373116661362815,17.56032189944411,548.7600593579325,8395.228603778953,0.4970336615601858,28,0,0.2879999999999825,0,0.0,17.56032189944411,324.2287896398019,242.8612826240472,1472.3295063928467,10.375321268471158,-14677.188571361554,-7781.9012670569955,0.8,CLUSTER_0_MEAN,0,971.9167832723324,518.7286494196405,151.84,0.03200000000001069
151.84,971.9167832723324,518.7286494196405,0.03200000000001069,3.1089799493460077,6.102270697308995,6.848610369167712,214.01907403641954,-10460.655791293788,1.0995941522617358,28,0,0.3199999999999932,0,0.0,6.848610369167712,323.01301734990113,243.43642348160702,-37.99288405551651,10.336416555194319,-14875.0307963367,-7879.257710520018,0.8,CLUSTER_0_MEAN,0,975.5485125355318,522.865980345197,151.872,0.03200000000001069
151.872,975.5485125355318,522.865980345197,0.03200000000001069,3.631729263199418,4.137330925556512,5.505176166912853,172.0367552159692,-1311.9474631386347,0.8503853914185286,28,0,0.35200000000000387,0,0.0,5.505176166912853,251.38156115542512,143.46018178775165,-2238.4830060745944,8.044209956972846,-14933.611623695966,-7962.759212378673,0.8,CLUSTER_0_MEAN,0,975.6684529849898,520.4757047993272,151.904,0.031999999999982265
